dt,Sunlight,Workday
2016-08-27 00:00:00,792.4424107,0
2016-08-28 00:00:00,790.0541095,0
2016-08-29 00:00:00,787.6562136,1
2016-08-30 00:00:00,785.2491848,1
2016-08-31 00:00:00,782.8334719,1
2016-09-01 00:00:00,780.4095112,1
2016-09-02 00:00:00,777.9777268,1
2016-09-03 00:00:00,775.5385313,0
2016-09-04 00:00:00,773.0923263,0
2016-09-05 00:00:00,770.6395026,0
2016-09-06 00:00:00,768.1804413,1
2016-09-07 00:00:00,765.7155139,1
2016-09-08 00:00:00,763.2450833,1
2016-09-09 00:00:00,760.7695038,1
2016-09-10 00:00:00,758.2891223,0
2016-09-11 00:00:00,755.8042785,0
2016-09-12 00:00:00,753.3153056,1
2016-09-13 00:00:00,750.8225309,1
2016-09-14 00:00:00,748.3262767,1
2016-09-15 00:00:00,745.8268602,1
2016-09-16 00:00:00,743.3245952,1
2016-09-17 00:00:00,740.8197915,0
2016-09-18 00:00:00,738.3127567,0
2016-09-19 00:00:00,735.8037959,1
2016-09-20 00:00:00,733.2932131,1
2016-09-21 00:00:00,730.7813113,1
2016-09-22 00:00:00,728.2683935,1
2016-09-23 00:00:00,725.7547631,1
2016-09-24 00:00:00,723.2407247,0
2016-09-25 00:00:00,720.726585,0
2016-09-26 00:00:00,718.2126529,1
2016-09-27 00:00:00,715.6992408,1
2016-09-28 00:00:00,713.1866649,1
2016-09-29 00:00:00,710.6752459,1
2016-09-30 00:00:00,708.1653098,1
2016-10-01 00:00:00,705.6571886,0
2016-10-02 00:00:00,703.1512209,0
2016-10-03 00:00:00,700.6477527,1
2016-10-04 00:00:00,698.1471378,1
2016-10-05 00:00:00,695.649739,1
2016-10-06 00:00:00,693.1559284,1
2016-10-07 00:00:00,690.666088,1
2016-10-08 00:00:00,688.1806109,0
2016-10-09 00:00:00,685.6999015,0
2016-10-10 00:00:00,683.2243762,0
2016-10-11 00:00:00,680.7544646,1
2016-10-12 00:00:00,678.2906095,1
2016-10-13 00:00:00,675.8332679,1
2016-10-14 00:00:00,673.3829118,1
2016-10-15 00:00:00,670.9400286,0
2016-10-16 00:00:00,668.5051216,0
2016-10-17 00:00:00,666.078711,1
2016-10-18 00:00:00,663.6613344,1
2016-10-19 00:00:00,661.253547,1
2016-10-20 00:00:00,658.8559229,1
2016-10-21 00:00:00,656.4690547,1
2016-10-22 00:00:00,654.0935549,0
2016-10-23 00:00:00,651.7300559,0
2016-10-24 00:00:00,649.3792103,1
2016-10-25 00:00:00,647.0416919,1
2016-10-26 00:00:00,644.7181956,1
2016-10-27 00:00:00,642.4094377,1
2016-10-28 00:00:00,640.1161566,1
2016-10-29 00:00:00,637.8391126,0
2016-10-30 00:00:00,635.5790882,0
2016-10-31 00:00:00,633.3368885,1
2016-11-01 00:00:00,631.1133408,1
2016-11-02 00:00:00,628.9092948,1
2016-11-03 00:00:00,626.7256227,1
2016-11-04 00:00:00,624.5632187,1
2016-11-05 00:00:00,622.422999,0
2016-11-06 00:00:00,620.3059014,0
2016-11-07 00:00:00,618.2128847,1
2016-11-08 00:00:00,616.1449286,1
2016-11-09 00:00:00,614.1030326,1
2016-11-10 00:00:00,612.0882156,1
2016-11-11 00:00:00,610.1015151,0
2016-11-12 00:00:00,608.1439861,0
2016-11-13 00:00:00,606.2167001,0
2016-11-14 00:00:00,604.3207439,1
2016-11-15 00:00:00,602.4572187,1
2016-11-16 00:00:00,600.6272381,1
2016-11-17 00:00:00,598.8319271,1
2016-11-18 00:00:00,597.07242,1
2016-11-19 00:00:00,595.3498592,0
2016-11-20 00:00:00,593.6653929,0
2016-11-21 00:00:00,592.0201734,1
2016-11-22 00:00:00,590.4153546,1
2016-11-23 00:00:00,588.8520902,1
2016-11-24 00:00:00,587.3315314,0
2016-11-25 00:00:00,585.8548241,1
2016-11-26 00:00:00,584.4231067,0
2016-11-27 00:00:00,583.0375075,0
2016-11-28 00:00:00,581.6991418,1
2016-11-29 00:00:00,580.4091095,1
2016-11-30 00:00:00,579.1684922,1
2016-12-01 00:00:00,577.9783501,1
2016-12-02 00:00:00,576.8397197,1
2016-12-03 00:00:00,575.7536103,0
2016-12-04 00:00:00,574.7210015,0
2016-12-05 00:00:00,573.7428402,1
2016-12-06 00:00:00,572.820038,1
2016-12-07 00:00:00,571.953468,1
2016-12-08 00:00:00,571.1439624,1
2016-12-09 00:00:00,570.3923095,1
2016-12-10 00:00:00,569.6992516,0
2016-12-11 00:00:00,569.065482,0
2016-12-12 00:00:00,568.4916432,1
2016-12-13 00:00:00,567.9783243,1
2016-12-14 00:00:00,567.526059,1
2016-12-15 00:00:00,567.1353241,1
2016-12-16 00:00:00,566.8065372,1
2016-12-17 00:00:00,566.5400557,0
2016-12-18 00:00:00,566.3361755,0
2016-12-19 00:00:00,566.1951295,1
2016-12-20 00:00:00,566.1170872,1
2016-12-21 00:00:00,566.1021537,1
2016-12-22 00:00:00,566.1503697,1
2016-12-23 00:00:00,566.261711,1
2016-12-24 00:00:00,566.4360889,0
2016-12-25 00:00:00,566.67335,0
2016-12-26 00:00:00,566.9732774,0
2016-12-27 00:00:00,567.3355912,1
2016-12-28 00:00:00,567.7599492,1
2016-12-29 00:00:00,568.2459487,1
2016-12-30 00:00:00,568.7931275,1
2016-12-31 00:00:00,569.4009658,0
2017-01-01 00:00:00,570.0688877,0
2017-01-02 00:00:00,570.7962636,0
2017-01-03 00:00:00,571.582412,1
2017-01-04 00:00:00,572.4266021,1
2017-01-05 00:00:00,573.3280558,1
2017-01-06 00:00:00,574.2859508,1
2017-01-07 00:00:00,575.2994229,0
2017-01-08 00:00:00,576.3675685,0
2017-01-09 00:00:00,577.489448,1
2017-01-10 00:00:00,578.664088,1
2017-01-11 00:00:00,579.8904848,1
2017-01-12 00:00:00,581.1676064,1
2017-01-13 00:00:00,582.4943965,1
2017-01-14 00:00:00,583.8697764,0
2017-01-15 00:00:00,585.2926483,0
2017-01-16 00:00:00,586.7618981,0
2017-01-17 00:00:00,588.276398,1
2017-01-18 00:00:00,589.8350094,1
2017-01-19 00:00:00,591.4365852,1
2017-01-20 00:00:00,593.0799727,0
2017-01-21 00:00:00,594.7640157,0
2017-01-22 00:00:00,596.4875572,0
2017-01-23 00:00:00,598.2494411,1
2017-01-24 00:00:00,600.0485151,1
2017-01-25 00:00:00,601.883632,1
2017-01-26 00:00:00,603.7536521,1
2017-01-27 00:00:00,605.6574445,1
2017-01-28 00:00:00,607.5938893,0
2017-01-29 00:00:00,609.5618789,0
2017-01-30 00:00:00,611.5603192,1
2017-01-31 00:00:00,613.5881313,1
2017-02-01 00:00:00,615.6442526,1
2017-02-02 00:00:00,617.7276375,1
2017-02-03 00:00:00,619.8372588,1
2017-02-04 00:00:00,621.9721084,0
2017-02-05 00:00:00,624.1311979,0
2017-02-06 00:00:00,626.3135596,1
2017-02-07 00:00:00,628.5182464,1
2017-02-08 00:00:00,630.7443329,1
2017-02-09 00:00:00,632.9909154,1
2017-02-10 00:00:00,635.2571123,1
2017-02-11 00:00:00,637.5420639,0
2017-02-12 00:00:00,639.8449331,0
2017-02-13 00:00:00,642.1649049,1
2017-02-14 00:00:00,644.5011867,1
2017-02-15 00:00:00,646.853008,1
2017-02-16 00:00:00,649.2196202,1
2017-02-17 00:00:00,651.6002964,1
2017-02-18 00:00:00,653.9943312,0
2017-02-19 00:00:00,656.4010404,0
2017-02-20 00:00:00,658.8197603,0
2017-02-21 00:00:00,661.2498477,1
2017-02-22 00:00:00,663.6906792,1
2017-02-23 00:00:00,666.1416505,1
2017-02-24 00:00:00,668.6021766,1
2017-02-25 00:00:00,671.0716902,0
2017-02-26 00:00:00,673.5496422,0
2017-02-27 00:00:00,676.0355003,1
2017-02-28 00:00:00,678.5287486,1
2017-03-01 00:00:00,681.0288874,1
2017-03-02 00:00:00,683.5354317,1
2017-03-03 00:00:00,686.0479114,1
2017-03-04 00:00:00,688.56587,0
2017-03-05 00:00:00,691.0888641,0
2017-03-06 00:00:00,693.616463,1
2017-03-07 00:00:00,696.1482475,1
2017-03-08 00:00:00,698.6838095,1
2017-03-09 00:00:00,701.2227511,1
2017-03-10 00:00:00,703.7646843,1
2017-03-11 00:00:00,706.3092296,0
2017-03-12 00:00:00,708.856016,0
2017-03-13 00:00:00,711.4046796,1
2017-03-14 00:00:00,713.9548634,1
2017-03-15 00:00:00,716.5062165,1
2017-03-16 00:00:00,719.0583929,1
2017-03-17 00:00:00,721.6110516,1
2017-03-18 00:00:00,724.1638551,0
2017-03-19 00:00:00,726.7164692,0
2017-03-20 00:00:00,729.2685621,1
2017-03-21 00:00:00,731.8198036,1
2017-03-22 00:00:00,734.3698647,1
2017-03-23 00:00:00,736.9184165,1
2017-03-24 00:00:00,739.4651298,1
2017-03-25 00:00:00,742.0096745,0
2017-03-26 00:00:00,744.5517184,0
2017-03-27 00:00:00,747.0909272,1
2017-03-28 00:00:00,749.6269633,1
2017-03-29 00:00:00,752.1594854,1
2017-03-30 00:00:00,754.6881478,1
2017-03-31 00:00:00,757.2125995,1
2017-04-01 00:00:00,759.732484,0
2017-04-02 00:00:00,762.2474383,0
2017-04-03 00:00:00,764.7570926,1
2017-04-04 00:00:00,767.2610691,1
2017-04-05 00:00:00,769.758982,1
2017-04-06 00:00:00,772.2504368,1
2017-04-07 00:00:00,774.7350292,1
2017-04-08 00:00:00,777.212345,0
2017-04-09 00:00:00,779.6819597,0
2017-04-10 00:00:00,782.1434373,1
2017-04-11 00:00:00,784.5963304,1
2017-04-12 00:00:00,787.0401791,1
2017-04-13 00:00:00,789.474511,1
2017-04-14 00:00:00,791.8988405,1
2017-04-15 00:00:00,794.3126684,0
2017-04-16 00:00:00,796.7154812,0
2017-04-17 00:00:00,799.1067512,0
2017-04-18 00:00:00,801.4859354,1
2017-04-19 00:00:00,803.8524757,1
2017-04-20 00:00:00,806.2057986,1
2017-04-21 00:00:00,808.5453144,1
2017-04-22 00:00:00,810.8704172,0
2017-04-23 00:00:00,813.1804848,0
2017-04-24 00:00:00,815.4748784,1
2017-04-25 00:00:00,817.7529423,1
2017-04-26 00:00:00,820.0140039,1
2017-04-27 00:00:00,822.2573738,1
2017-04-28 00:00:00,824.4823453,1
2017-04-29 00:00:00,826.6881951,0
2017-04-30 00:00:00,828.8741827,0
2017-05-01 00:00:00,831.0395512,1
2017-05-02 00:00:00,833.1835269,1
2017-05-03 00:00:00,835.3053199,1
2017-05-04 00:00:00,837.4041244,1
2017-05-05 00:00:00,839.479119,1
2017-05-06 00:00:00,841.5294672,0
2017-05-07 00:00:00,843.554318,0
2017-05-08 00:00:00,845.5528064,1
2017-05-09 00:00:00,847.524054,1
2017-05-10 00:00:00,849.4671701,1
2017-05-11 00:00:00,851.3812522,1
2017-05-12 00:00:00,853.2653868,1
2017-05-13 00:00:00,855.1186511,0
2017-05-14 00:00:00,856.940113,0
2017-05-15 00:00:00,858.7288333,1
2017-05-16 00:00:00,860.4838663,1
2017-05-17 00:00:00,862.2042612,1
2017-05-18 00:00:00,863.8890637,1
2017-05-19 00:00:00,865.5373172,1
2017-05-20 00:00:00,867.1480646,0
2017-05-21 00:00:00,868.7203497,0
2017-05-22 00:00:00,870.2532191,1
2017-05-23 00:00:00,871.7457236,1
2017-05-24 00:00:00,873.1969205,1
2017-05-25 00:00:00,874.6058749,1
2017-05-26 00:00:00,875.9716621,1
2017-05-27 00:00:00,877.2933693,0
2017-05-28 00:00:00,878.5700975,0
2017-05-29 00:00:00,879.8009638,0
2017-05-30 00:00:00,880.9851033,1
2017-05-31 00:00:00,882.1216712,1
2017-06-01 00:00:00,883.2098445,1
2017-06-02 00:00:00,884.2488246,1
2017-06-03 00:00:00,885.2378392,0
2017-06-04 00:00:00,886.1761441,0
2017-06-05 00:00:00,887.0630252,1
2017-06-06 00:00:00,887.8978006,1
2017-06-07 00:00:00,888.6798226,1
2017-06-08 00:00:00,889.408479,1
2017-06-09 00:00:00,890.0831956,1
2017-06-10 00:00:00,890.7034372,0
2017-06-11 00:00:00,891.2687094,0
2017-06-12 00:00:00,891.7785603,1
2017-06-13 00:00:00,892.2325814,1
2017-06-14 00:00:00,892.6304093,1
2017-06-15 00:00:00,892.9717265,1
2017-06-16 00:00:00,893.2562626,1
2017-06-17 00:00:00,893.4837948,0
2017-06-18 00:00:00,893.654149,0
2017-06-19 00:00:00,893.7672001,1
2017-06-20 00:00:00,893.8228724,1
2017-06-21 00:00:00,893.82114,1
2017-06-22 00:00:00,893.7620266,1
2017-06-23 00:00:00,893.6456057,1
2017-06-24 00:00:00,893.4720002,0
2017-06-25 00:00:00,893.2413819,0
2017-06-26 00:00:00,892.9539715,1
2017-06-27 00:00:00,892.610037,1
2017-06-28 00:00:00,892.2098938,1
2017-06-29 00:00:00,891.7539031,1
2017-06-30 00:00:00,891.242471,1
2017-07-01 00:00:00,890.6760473,0
2017-07-02 00:00:00,890.0551239,0
2017-07-03 00:00:00,889.3802337,1
2017-07-04 00:00:00,888.6519488,0
2017-07-05 00:00:00,887.870879,1
2017-07-06 00:00:00,887.0376697,1
2017-07-07 00:00:00,886.1530004,1
2017-07-08 00:00:00,885.2175829,0
2017-07-09 00:00:00,884.2321589,0
2017-07-10 00:00:00,883.1974986,1
2017-07-11 00:00:00,882.1143982,1
2017-07-12 00:00:00,880.9836781,1
2017-07-13 00:00:00,879.8061809,1
2017-07-14 00:00:00,878.5827691,1
2017-07-15 00:00:00,877.3143233,0
2017-07-16 00:00:00,876.0017402,0
2017-07-17 00:00:00,874.6459301,1
2017-07-18 00:00:00,873.2478155,1
2017-07-19 00:00:00,871.8083288,1
2017-07-20 00:00:00,870.3284107,1
2017-07-21 00:00:00,868.8090078,1
2017-07-22 00:00:00,867.2510714,0
2017-07-23 00:00:00,865.6555555,0
2017-07-24 00:00:00,864.0234148,1
2017-07-25 00:00:00,862.3556037,1
2017-07-26 00:00:00,860.6530744,1
2017-07-27 00:00:00,858.9167755,1
2017-07-28 00:00:00,857.1476503,1
2017-07-29 00:00:00,855.3466362,0
2017-07-30 00:00:00,853.5146628,0
2017-07-31 00:00:00,851.652651,1
2017-08-01 00:00:00,849.7615121,1
2017-08-02 00:00:00,847.8421463,1
2017-08-03 00:00:00,845.8954423,1
2017-08-04 00:00:00,843.9222764,1
2017-08-05 00:00:00,841.9235111,0
2017-08-06 00:00:00,839.8999956,0
2017-08-07 00:00:00,837.8525638,1
2017-08-08 00:00:00,835.782035,1
2017-08-09 00:00:00,833.6892126,1
2017-08-10 00:00:00,831.574884,1
2017-08-11 00:00:00,829.4398205,1
2017-08-12 00:00:00,827.2847764,0
2017-08-13 00:00:00,825.1104895,0
2017-08-14 00:00:00,822.9176803,1
2017-08-15 00:00:00,820.7070525,1
2017-08-16 00:00:00,818.4792926,1
2017-08-17 00:00:00,816.2350697,1
2017-08-18 00:00:00,813.9750362,1
2017-08-19 00:00:00,811.6998273,0
2017-08-20 00:00:00,809.4100613,0
2017-08-21 00:00:00,807.1063401,1
2017-08-22 00:00:00,804.7892488,1
2017-08-23 00:00:00,802.4593566,1
2017-08-24 00:00:00,800.1172165,1
2017-08-25 00:00:00,797.7633662,1
2017-08-26 00:00:00,795.3983279,0
2017-08-27 00:00:00,793.022609,0
2017-08-28 00:00:00,790.6367024,1
2017-08-29 00:00:00,788.2410868,1
2017-08-30 00:00:00,785.8362275,1
2017-08-31 00:00:00,783.4225764,1
2017-09-01 00:00:00,781.0005728,1
2017-09-02 00:00:00,778.5706437,0
2017-09-03 00:00:00,776.1332044,0
2017-09-04 00:00:00,773.6886591,0
2017-09-05 00:00:00,771.2374012,1
2017-09-06 00:00:00,768.7798141,1
2017-09-07 00:00:00,766.3162716,1
2017-09-08 00:00:00,763.8471385,1
2017-09-09 00:00:00,761.3727713,0
2017-09-10 00:00:00,758.8935185,0
2017-09-11 00:00:00,756.4097216,1
2017-09-12 00:00:00,753.9217151,1
2017-09-13 00:00:00,751.4298279,1
2017-09-14 00:00:00,748.9343833,1
2017-09-15 00:00:00,746.4356997,1
2017-09-16 00:00:00,743.9340916,0
2017-09-17 00:00:00,741.4298699,0
2017-09-18 00:00:00,738.9233424,1
2017-09-19 00:00:00,736.4148149,1
2017-09-20 00:00:00,733.9045915,1
2017-09-21 00:00:00,731.3929755,1
2017-09-22 00:00:00,728.8802695,1
2017-09-23 00:00:00,726.3667771,0
2017-09-24 00:00:00,723.8528023,0
2017-09-25 00:00:00,721.3386513,1
2017-09-26 00:00:00,718.8246324,1
2017-09-27 00:00:00,716.311057,1
2017-09-28 00:00:00,713.7982403,1
2017-09-29 00:00:00,711.2865018,1
2017-09-30 00:00:00,708.7761662,0
2017-10-01 00:00:00,706.2675639,0
2017-10-02 00:00:00,703.7610318,1
2017-10-03 00:00:00,701.256914,1
2017-10-04 00:00:00,698.7555625,1
2017-10-05 00:00:00,696.2573376,1
2017-10-06 00:00:00,693.762609,1
2017-10-07 00:00:00,691.2717565,0
2017-10-08 00:00:00,688.7851701,0
2017-10-09 00:00:00,686.3032515,0
2017-10-10 00:00:00,683.8264141,1
2017-10-11 00:00:00,681.3550842,1
2017-10-12 00:00:00,678.8897013,1
2017-10-13 00:00:00,676.4307189,1
2017-10-14 00:00:00,673.9786052,0
2017-10-15 00:00:00,671.5338438,0
2017-10-16 00:00:00,669.0969339,1
2017-10-17 00:00:00,666.6683918,1
2017-10-18 00:00:00,664.2487505,1
2017-10-19 00:00:00,661.8385611,1
2017-10-20 00:00:00,659.4383927,1
2017-10-21 00:00:00,657.0488336,0
2017-10-22 00:00:00,654.6704913,0
2017-10-23 00:00:00,652.3039933,1
2017-10-24 00:00:00,649.9499872,1
2017-10-25 00:00:00,647.6091415,1
2017-10-26 00:00:00,645.2821461,1
2017-10-27 00:00:00,642.9697119,1
2017-10-28 00:00:00,640.6725719,0
2017-10-29 00:00:00,638.391481,0
2017-10-30 00:00:00,636.1272163,1
2017-10-31 00:00:00,633.8805774,1
2017-11-01 00:00:00,631.6523861,1
2017-11-02 00:00:00,629.4434867,1
2017-11-03 00:00:00,627.254746,1
2017-11-04 00:00:00,625.0870527,0
2017-11-05 00:00:00,622.9413177,0
2017-11-06 00:00:00,620.8184735,1
2017-11-07 00:00:00,618.719474,1
2017-11-08 00:00:00,616.6452936,1
2017-11-09 00:00:00,614.5969273,1
2017-11-10 00:00:00,612.5753892,0
2017-11-11 00:00:00,610.5817124,0
2017-11-12 00:00:00,608.6169476,0
2017-11-13 00:00:00,606.6821626,1
2017-11-14 00:00:00,604.7784405,1
2017-11-15 00:00:00,602.9068791,1
2017-11-16 00:00:00,601.0685891,1
2017-11-17 00:00:00,599.2646928,1
2017-11-18 00:00:00,597.4963227,0
2017-11-19 00:00:00,595.7646192,0
2017-11-20 00:00:00,594.0707293,1
2017-11-21 00:00:00,592.4158045,1
2017-11-22 00:00:00,590.8009986,1
2017-11-23 00:00:00,589.2274657,0
2017-11-24 00:00:00,587.6963576,1
2017-11-25 00:00:00,586.2088219,0
2017-11-26 00:00:00,584.765999,0
2017-11-27 00:00:00,583.3690201,1
2017-11-28 00:00:00,582.0190039,1
2017-11-29 00:00:00,580.7170544,1
2017-11-30 00:00:00,579.4642578,1
2017-12-01 00:00:00,578.26168,1
2017-12-02 00:00:00,577.1103636,0
2017-12-03 00:00:00,576.0113246,0
2017-12-04 00:00:00,574.9655505,1
2017-12-05 00:00:00,573.9739963,1
2017-12-06 00:00:00,573.0375826,1
2017-12-07 00:00:00,572.1571922,1
2017-12-08 00:00:00,571.3336674,1
2017-12-09 00:00:00,570.5678078,0
2017-12-10 00:00:00,569.8603669,0
2017-12-11 00:00:00,569.2120506,1
2017-12-12 00:00:00,568.6235137,1
2017-12-13 00:00:00,568.0953588,1
2017-12-14 00:00:00,567.6281333,1
2017-12-15 00:00:00,567.2223281,1
2017-12-16 00:00:00,566.8783754,0
2017-12-17 00:00:00,566.5966475,0
2017-12-18 00:00:00,566.3774555,1
2017-12-19 00:00:00,566.2210477,1
2017-12-20 00:00:00,566.1276093,1
2017-12-21 00:00:00,566.0972611,1
2017-12-22 00:00:00,566.1300597,1
2017-12-23 00:00:00,566.2259967,0
2017-12-24 00:00:00,566.3849991,0
2017-12-25 00:00:00,566.6069294,0
2017-12-26 00:00:00,566.8915862,1
2017-12-27 00:00:00,567.2387047,1
2017-12-28 00:00:00,567.6479581,1
2017-12-29 00:00:00,568.1189581,1
2017-12-30 00:00:00,568.6512571,0
2017-12-31 00:00:00,569.2443491,0
2018-01-01 00:00:00,569.8976718,0
2018-01-02 00:00:00,570.6106085,1
2018-01-03 00:00:00,571.3824901,1
2018-01-04 00:00:00,572.2125977,1
2018-01-05 00:00:00,573.1001645,1
2018-01-06 00:00:00,574.0443787,0
2018-01-07 00:00:00,575.0443861,0
2018-01-08 00:00:00,576.0992925,1
2018-01-09 00:00:00,577.2081668,1
2018-01-10 00:00:00,578.3700435,1
2018-01-11 00:00:00,579.5839261,1
2018-01-12 00:00:00,580.8487892,1
2018-01-13 00:00:00,582.1635821,0
2018-01-14 00:00:00,583.5272313,0
2018-01-15 00:00:00,584.9386435,0
2018-01-16 00:00:00,586.3967082,1
2018-01-17 00:00:00,587.9003006,1
2018-01-18 00:00:00,589.4482846,1
2018-01-19 00:00:00,591.0395148,1
2018-01-20 00:00:00,592.6728397,0
2018-01-21 00:00:00,594.3471037,0
2018-01-22 00:00:00,596.0611496,1
2018-01-23 00:00:00,597.813821,1
2018-01-24 00:00:00,599.6039645,1
2018-01-25 00:00:00,601.4304313,1
2018-01-26 00:00:00,603.2920796,1
2018-01-27 00:00:00,605.1877764,0
2018-01-28 00:00:00,607.1163988,0
2018-01-29 00:00:00,609.0768361,1
2018-01-30 00:00:00,611.0679906,1
2018-01-31 00:00:00,613.0887798,1
2018-02-01 00:00:00,615.1381367,1
2018-02-02 00:00:00,617.2150116,1
2018-02-03 00:00:00,619.3183726,0
2018-02-04 00:00:00,621.447207,0
2018-02-05 00:00:00,623.6005213,1
2018-02-06 00:00:00,625.7773427,1
2018-02-07 00:00:00,627.9767192,1
2018-02-08 00:00:00,630.1977198,1
2018-02-09 00:00:00,632.4394356,1
2018-02-10 00:00:00,634.7009795,0
2018-02-11 00:00:00,636.9814864,0
2018-02-12 00:00:00,639.2801137,1
2018-02-13 00:00:00,641.5960409,1
2018-02-14 00:00:00,643.9284701,1
2018-02-15 00:00:00,646.2766252,1
2018-02-16 00:00:00,648.6397524,1
2018-02-17 00:00:00,651.0171194,0
2018-02-18 00:00:00,653.4080157,0
2018-02-19 00:00:00,655.8117518,0
2018-02-20 00:00:00,658.2276591,1
2018-02-21 00:00:00,660.6550894,1
2018-02-22 00:00:00,663.0934144,1
2018-02-23 00:00:00,665.5420254,1
2018-02-24 00:00:00,668.0003324,0
2018-02-25 00:00:00,670.4677642,0
2018-02-26 00:00:00,672.943767,1
2018-02-27 00:00:00,675.4278046,1
2018-02-28 00:00:00,677.9193571,1
2018-03-01 00:00:00,680.4179209,1
2018-03-02 00:00:00,682.9230074,1
2018-03-03 00:00:00,685.434143,0
2018-03-04 00:00:00,687.9508679,0
2018-03-05 00:00:00,690.4727357,1
2018-03-06 00:00:00,692.9993124,1
2018-03-07 00:00:00,695.5301762,1
2018-03-08 00:00:00,698.0649163,1
2018-03-09 00:00:00,700.6031324,1
2018-03-10 00:00:00,703.1444342,0
2018-03-11 00:00:00,705.6884401,0
2018-03-12 00:00:00,708.2347771,1
2018-03-13 00:00:00,710.7830796,1
2018-03-14 00:00:00,713.3329891,1
2018-03-15 00:00:00,715.8841531,1
2018-03-16 00:00:00,718.4362246,1
2018-03-17 00:00:00,720.9888614,0
2018-03-18 00:00:00,723.5417252,0
2018-03-19 00:00:00,726.0944811,1
2018-03-20 00:00:00,728.6467966,1
2018-03-21 00:00:00,731.1983414,1
2018-03-22 00:00:00,733.7487861,1
2018-03-23 00:00:00,736.2978019,1
2018-03-24 00:00:00,738.8450597,0
2018-03-25 00:00:00,741.3902297,0
2018-03-26 00:00:00,743.9329802,1
2018-03-27 00:00:00,746.4729776,1
2018-03-28 00:00:00,749.0098851,1
2018-03-29 00:00:00,751.5433622,1
2018-03-30 00:00:00,754.0730645,1
2018-03-31 00:00:00,756.5986423,0
2018-04-01 00:00:00,759.1197405,0
2018-04-02 00:00:00,761.6359978,1
2018-04-03 00:00:00,764.1470459,1
2018-04-04 00:00:00,766.6525091,1
2018-04-05 00:00:00,769.1520037,1
2018-04-06 00:00:00,771.6451372,1
2018-04-07 00:00:00,774.1315077,0
2018-04-08 00:00:00,776.6107037,0
2018-04-09 00:00:00,779.082303,1
2018-04-10 00:00:00,781.5458724,1
2018-04-11 00:00:00,784.0009675,1
2018-04-12 00:00:00,786.4471313,1
2018-04-13 00:00:00,788.8838947,1
2018-04-14 00:00:00,791.3107752,0
2018-04-15 00:00:00,793.7272768,0
2018-04-16 00:00:00,796.1328897,0
2018-04-17 00:00:00,798.5270895,1
2018-04-18 00:00:00,800.9093371,1
2018-04-19 00:00:00,803.279078,1
2018-04-20 00:00:00,805.6357424,1
2018-04-21 00:00:00,807.9787446,0
2018-04-22 00:00:00,810.3074827,0
2018-04-23 00:00:00,812.6213383,1
2018-04-24 00:00:00,814.9196768,1
2018-04-25 00:00:00,817.2018464,1
2018-04-26 00:00:00,819.4671787,1
2018-04-27 00:00:00,821.7149883,1
2018-04-28 00:00:00,823.9445728,0
2018-04-29 00:00:00,826.1552127,0
2018-04-30 00:00:00,828.3461718,1
2018-05-01 00:00:00,830.5166971,1
2018-05-02 00:00:00,832.6660187,1
2018-05-03 00:00:00,834.7933509,1
2018-05-04 00:00:00,836.8978914,1
2018-05-05 00:00:00,838.9788227,0
2018-05-06 00:00:00,841.0353119,0
2018-05-07 00:00:00,843.0665112,1
2018-05-08 00:00:00,845.0715591,1
2018-05-09 00:00:00,847.0495802,1
2018-05-10 00:00:00,848.9996868,1
2018-05-11 00:00:00,850.920979,1
2018-05-12 00:00:00,852.8125459,0
2018-05-13 00:00:00,854.6734668,0
2018-05-14 00:00:00,856.5028117,1
2018-05-15 00:00:00,858.299643,1
2018-05-16 00:00:00,860.0630163,1
2018-05-17 00:00:00,861.7919818,1
2018-05-18 00:00:00,863.4855861,1
2018-05-19 00:00:00,865.1428727,0
2018-05-20 00:00:00,866.7628846,0
2018-05-21 00:00:00,868.3446651,1
2018-05-22 00:00:00,869.8872598,1
2018-05-23 00:00:00,871.3897185,1
2018-05-24 00:00:00,872.8510964,1
2018-05-25 00:00:00,874.2704566,1
2018-05-26 00:00:00,875.6468718,0
2018-05-27 00:00:00,876.9794258,0
2018-05-28 00:00:00,878.2672162,0
2018-05-29 00:00:00,879.509356,1
2018-05-30 00:00:00,880.7049754,1
2018-05-31 00:00:00,881.8532247,1
2018-06-01 00:00:00,882.9532753,1
2018-06-02 00:00:00,884.0043225,0
2018-06-03 00:00:00,885.0055872,0
2018-06-04 00:00:00,885.9563183,1
2018-06-05 00:00:00,886.8557941,1
2018-06-06 00:00:00,887.7033247,1
2018-06-07 00:00:00,888.4982538,1
2018-06-08 00:00:00,889.2399605,1
2018-06-09 00:00:00,889.9278611,0
2018-06-10 00:00:00,890.5614106,0
2018-06-11 00:00:00,891.1401049,1
2018-06-12 00:00:00,891.6634812,1
2018-06-13 00:00:00,892.1311207,1
2018-06-14 00:00:00,892.5426486,1
2018-06-15 00:00:00,892.8977365,1
2018-06-16 00:00:00,893.1961021,0
2018-06-17 00:00:00,893.4375112,0
2018-06-18 00:00:00,893.6217777,1
2018-06-19 00:00:00,893.7487647,1
2018-06-20 00:00:00,893.8183843,1
2018-06-21 00:00:00,893.8305987,1
2018-06-22 00:00:00,893.7854195,1
2018-06-23 00:00:00,893.682908,0
2018-06-24 00:00:00,893.5231753,0
2018-06-25 00:00:00,893.3063815,1
